id,key,value,type
325094016,power,tower,regular
325094049,power,tower,regular
325094231,power,tower,regular
325094269,power,tower,regular
325094346,power,tower,regular
325094551,power,tower,regular
325094554,power,tower,regular
325094602,power,tower,regular
325094642,power,tower,regular
325094644,power,tower,regular
325094715,power,tower,regular
325094931,power,tower,regular
325094954,power,tower,regular
325094965,power,tower,regular
325094982,power,tower,regular
325095000,power,tower,regular
325095192,power,tower,regular
325095198,power,tower,regular
325095213,power,tower,regular
325095214,power,tower,regular
325095247,power,tower,regular
325095315,power,tower,regular
325095442,power,tower,regular
325095672,power,tower,regular
325096125,power,tower,regular
325106791,railway,level_crossing,regular
428700266,description,Office Building,regular
428700266,description,Office Building,regular
428700266,description,Office Building,regular
428700266,description,Office Building,regular
429218389,railway,level_crossing,regular
429218649,highway,crossing,regular
429218649,highway,crossing,regular
429228993,amenity,school,regular
429228993,amenity,school,regular
429228996,postcode,380006,addr
429228996,postcode,380006,addr
429228996,postcode,380006,addr
429228996,postcode,380006,addr
429228996,postcode,380006,addr
429228996,postcode,380006,addr
429228996,postcode,380006,addr
429229001,amenity,school,regular
429229001,amenity,school,regular
429229020,highway,traffic_signals,regular
429386338,postcode,380009,addr
429386338,postcode,380009,addr
429386338,postcode,380009,addr
429386338,postcode,380009,addr
429386338,postcode,380009,addr
429386338,postcode,380009,addr
429410556,amenity,fire_station,regular
429410556,amenity,fire_station,regular
429417561,leisure,sports_centre,regular
429417561,leisure,sports_centre,regular
429417563,leisure,sports_centre,regular
429417563,leisure,sports_centre,regular
429436742,tourism,attraction,regular
429436742,tourism,attraction,regular
429438524,amenity,school,regular
429438524,amenity,school,regular
429460343,bicycle,yes,regular
429460343,bicycle,yes,regular
429460343,bicycle,yes,regular
429460550,bicycle,yes,regular
429460550,bicycle,yes,regular
429460550,bicycle,yes,regular
429460556,public_transport,stop_position,regular
429460556,public_transport,stop_position,regular
429790285,amenity,school,regular
429790285,amenity,school,regular
429790293,amenity,school,regular
429790293,amenity,school,regular
429790296,religion,hindu,regular
429790296,religion,hindu,regular
429790296,religion,hindu,regular
429790297,religion,hindu,regular
429790297,religion,hindu,regular
429790297,religion,hindu,regular
429790298,religion,hindu,regular
429790298,religion,hindu,regular
429790298,religion,hindu,regular
429790299,religion,hindu,regular
429790299,religion,hindu,regular
429790299,religion,hindu,regular
429790300,religion,hindu,regular
429790300,religion,hindu,regular
429790300,religion,hindu,regular
429790301,amenity,cinema,regular
429790301,amenity,cinema,regular
429790302,amenity,cinema,regular
429790302,amenity,cinema,regular
429790303,amenity,cinema,regular
429790303,amenity,cinema,regular
429795953,amenity,college,regular
429795953,amenity,college,regular
429795955,amenity,college,regular
429795955,amenity,college,regular
429795958,amenity,school,regular
429795958,amenity,school,regular
429819171,tourism,attraction,regular
429819171,tourism,attraction,regular
429819173,religion,hindu,regular
429819173,religion,hindu,regular
429819173,religion,hindu,regular
429819677,railway,level_crossing,regular
436106958,wheelchair,limited,regular
436106958,wheelchair,limited,regular
436106958,wheelchair,limited,regular
436106963,description,Office Building,regular
436106963,description,Office Building,regular
436106963,description,Office Building,regular
436106966,description,Office Building,regular
436106966,description,Office Building,regular
436106966,description,Office Building,regular
436106970,description,Office Building,regular
436106970,description,Office Building,regular
436106970,description,Office Building,regular
436106978,description,Office Building,regular
436106978,description,Office Building,regular
436106978,description,Office Building,regular
436106981,description,Office Building,regular
436106981,description,Office Building,regular
436106981,description,Office Building,regular
436106984,description,Office Building,regular
436106984,description,Office Building,regular
436106984,description,Office Building,regular
436106992,amenity,fire_station,regular
436106992,amenity,fire_station,regular
440015515,postcode,380006,addr
440015515,postcode,380006,addr
440015515,postcode,380006,addr
440015515,postcode,380006,addr
440015515,postcode,380006,addr
440015515,postcode,380006,addr
440015517,tourism,attraction,regular
440015517,tourism,attraction,regular
440015518,tourism,attraction,regular
440015518,tourism,attraction,regular
440019102,tourism,museum,regular
440019102,tourism,museum,regular
440296289,wheelchair,no,regular
440296289,wheelchair,no,regular
440296289,wheelchair,no,regular
440305869,amenity,hospital,regular
440305869,amenity,hospital,regular
440310505,religion,jain,regular
440310505,religion,jain,regular
440310505,religion,jain,regular
440310522,religion,hindu,regular
440310522,religion,hindu,regular
440310522,religion,hindu,regular
440310550,amenity,bus_station,regular
440310550,amenity,bus_station,regular
440320402,amenity,school,regular
440320402,amenity,school,regular
440320409,amenity,cinema,regular
440320409,amenity,cinema,regular
440320413,amenity,hospital,regular
440320413,amenity,hospital,regular
440320414,amenity,hospital,regular
440320414,amenity,hospital,regular
440339368,leisure,park,regular
440339368,leisure,park,regular
440339372,name,Aman Party Plot,regular
440339376,place,locality,regular
440339376,place,locality,regular
440339381,cuisine,indian,regular
440339381,cuisine,indian,regular
440339381,cuisine,indian,regular
440339389,amenity,restaurant,regular
440339389,amenity,restaurant,regular
440360562,wheelchair,limited,regular
440360562,wheelchair,limited,regular
440360562,wheelchair,limited,regular
440360564,city,Ahmedabad,addr
440360564,city,Ahmedabad,addr
440360564,city,Ahmedabad,addr
440360564,city,Ahmedabad,addr
440360566,operator,Ahmedabad Municipal Corporation,regular
440360566,operator,Ahmedabad Municipal Corporation,regular
440360566,operator,Ahmedabad Municipal Corporation,regular
440367264,shop,clothes,regular
440367264,shop,clothes,regular
440367265,tourism,attraction,regular
440367265,tourism,attraction,regular
440375393,amenity,place_of_worship,regular
440375393,amenity,place_of_worship,regular
440418330,tourism,attraction,regular
440418330,tourism,attraction,regular
440612250,man_made,works,regular
440612250,man_made,works,regular
440615908,tourism,attraction,regular
440615908,tourism,attraction,regular
440615918,power,tower,regular
440615944,barrier,toll_booth,regular
566222693,railway,station,regular
566222693,railway,station,regular
566222693,railway,station,regular
566223451,railway,station,regular
566223451,railway,station,regular
566223451,railway,station,regular
566226583,railway,station,regular
566226583,railway,station,regular
566226583,railway,station,regular
611572685,amenity,post_box,regular
611572685,amenity,post_box,regular
611572686,amenity,restaurant,regular
611572687,amenity,fast_food,regular
611572688,amenity,fast_food,regular
611572689,highway,bus_stop,regular
611572689,highway,bus_stop,regular
611572690,amenity,cinema,regular
611572691,amenity,hospital,regular
611572692,highway,bus_stop,regular
611572692,highway,bus_stop,regular
611572693,amenity,place_of_worship,regular
611572693,amenity,place_of_worship,regular
611572694,highway,bus_stop,regular
611572694,highway,bus_stop,regular
611572695,highway,bus_stop,regular
611572695,highway,bus_stop,regular
611572696,highway,bus_stop,regular
611572696,highway,bus_stop,regular
611572697,highway,bus_stop,regular
611572697,highway,bus_stop,regular
611573336,highway,bus_stop,regular
611573336,highway,bus_stop,regular
611573340,highway,bus_stop,regular
611573340,highway,bus_stop,regular
611573340,highway,bus_stop,regular
611573343,highway,bus_stop,regular
611573343,highway,bus_stop,regular
611573350,tourism,museum,regular
611573350,tourism,museum,regular
611573353,amenity,restaurant,regular
611573366,highway,bus_stop,regular
611573366,highway,bus_stop,regular
611573366,highway,bus_stop,regular
618543326,AND_a_nosr_p,10003530,regular
618543326,AND_a_nosr_p,10003530,regular
618543326,AND_a_nosr_p,10003530,regular
618543326,AND_a_nosr_p,10003530,regular
618543326,AND_a_nosr_p,10003530,regular
618543326,AND_a_nosr_p,10003530,regular
618543326,AND_a_nosr_p,10003530,regular
625175622,amenity,parking,regular
625175622,amenity,parking,regular
625175622,amenity,parking,regular
625175627,amenity,theatre,regular
625175627,amenity,theatre,regular
626559849,natural,tree,regular
626559849,natural,tree,regular
626559863,natural,tree,regular
626559863,natural,tree,regular
626559864,natural,tree,regular
626559864,natural,tree,regular
627271403,man_made,birdhouse,regular
627271420,man_made,birdhouse,regular
627280313,amenity,bench,regular
627507732,historic,ruins,regular
